fips,county_name,state_name,category,topic_area,year,variable_name,value
18135,Randolph County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,5.336650349089158
18137,Ripley County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18137,Ripley County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,0
18137,Ripley County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,0
18137,Ripley County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,0
18137,Ripley County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,0
18137,Ripley County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,8.6
18137,Ripley County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,9.211729132972366
18139,Rush County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18139,Rush County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,0
18139,Rush County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,1
18139,Rush County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,0
18139,Rush County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,0
18139,Rush County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,8.1
18139,Rush County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,3.844998498047462
18141,St. Joseph County,Indiana,Food Access,Food Insecurity,2018,food_banks,1
18141,St. Joseph County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,10
18141,St. Joseph County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,29
18141,St. Joseph County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,10
18141,St. Joseph County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,10
18141,St. Joseph County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,7.2
18141,St. Joseph County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,3.601618139730951
18141,St. Joseph County,Indiana,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,1.1093279691163094
18143,Scott County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18143,Scott County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,1
18143,Scott County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,1
18143,Scott County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,1
18143,Scott County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,1
18143,Scott County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,8.3
18143,Scott County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,22.413070800167574
18145,Shelby County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18145,Shelby County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,1
18145,Shelby County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,3
18145,Shelby County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,1
18145,Shelby County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,1
18145,Shelby County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,8.3
18145,Shelby County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,6.712467620227503
18145,Shelby County,Indiana,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,1.9371550850320982
18147,Spencer County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18147,Spencer County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,0
18147,Spencer County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,0
18147,Spencer County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,0
18147,Spencer County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,0
18147,Spencer County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,8.8
18147,Spencer County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,9.806805923310778
18149,Starke County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18149,Starke County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,0
18149,Starke County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,1
18149,Starke County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,0
18149,Starke County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,0
18149,Starke County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,8.1
18149,Starke County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,20.87974490018783
18149,Starke County,Indiana,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,15.288516140304896
18151,Steuben County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18151,Steuben County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,0
18151,Steuben County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,0
18151,Steuben County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,0
18151,Steuben County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,0
18151,Steuben County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,8.1
18151,Steuben County,Indiana,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.057997912075165296
18153,Sullivan County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18153,Sullivan County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,2
18153,Sullivan County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,2
18153,Sullivan County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,1
18153,Sullivan County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,2
18153,Sullivan County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,8
18153,Sullivan County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,43.333654680420324
18153,Sullivan County,Indiana,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,1.3496577653523572
18155,Switzerland County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18155,Switzerland County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,0
18155,Switzerland County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,0
18155,Switzerland County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,0
18155,Switzerland County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,0
18155,Switzerland County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,7.8
18155,Switzerland County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,8.788332086761406
18157,Tippecanoe County,Indiana,Food Access,Food Insecurity,2018,food_banks,1
18157,Tippecanoe County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,12
18157,Tippecanoe County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,21
18157,Tippecanoe County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,12
18157,Tippecanoe County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,11
18157,Tippecanoe County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,7.3
18157,Tippecanoe County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,1.290749106707173
18159,Tipton County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18159,Tipton County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,0
18159,Tipton County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,0
18159,Tipton County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,0
18159,Tipton County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,0
18159,Tipton County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,8.5
18159,Tipton County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,4.957694341618192
18159,Tipton County,Indiana,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.06610259122157588
18161,Union County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18161,Union County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,0
18161,Union County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,0
18161,Union County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,0
18161,Union County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,0
18161,Union County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,7.083333333333333
18163,Vanderburgh County,Indiana,Food Access,Food Insecurity,2018,food_banks,1
18163,Vanderburgh County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,9
18163,Vanderburgh County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,27
18163,Vanderburgh County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,9
18163,Vanderburgh County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,15
18163,Vanderburgh County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,7.5
18163,Vanderburgh County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,1.4150735618007224
18163,Vanderburgh County,Indiana,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.08809796493700996
18165,Vermillion County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18165,Vermillion County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,0
18165,Vermillion County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,1
18165,Vermillion County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,0
18165,Vermillion County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,0
18165,Vermillion County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,7.8
18165,Vermillion County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,19.41309255079007
18167,Vigo County,Indiana,Food Access,Food Insecurity,2018,food_banks,1
18167,Vigo County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,13
18167,Vigo County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,15
18167,Vigo County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,13
18167,Vigo County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,9
18167,Vigo County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,6.5
18167,Vigo County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,2.018304252390342
18169,Wabash County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18169,Wabash County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,1
18169,Wabash County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,2
18169,Wabash County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,1
18169,Wabash County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,1
18169,Wabash County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,8.1
18169,Wabash County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,10.81321756829819
18169,Wabash County,Indiana,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,2.5760900677416276
18171,Warren County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18171,Warren County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,0
18171,Warren County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,0
18171,Warren County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,0
18171,Warren County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,0
18171,Warren County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,8.7
18171,Warren County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,2.4387269845140835
18173,Warrick County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18173,Warrick County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,0
18173,Warrick County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,0
18173,Warrick County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,0
18173,Warrick County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,0
18173,Warrick County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,8.4
18173,Warrick County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,1.0235087158164082
18173,Warrick County,Indiana,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.11194626579241963
18175,Washington County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18175,Washington County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,0
18175,Washington County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,1
18175,Washington County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,0
18175,Washington County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,1
18175,Washington County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,8.1
18175,Washington County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,35.18165810184353
18175,Washington County,Indiana,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.6468537751105042
18177,Wayne County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18177,Wayne County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,7
18177,Wayne County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,7
18177,Wayne County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,7
18177,Wayne County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,4
18177,Wayne County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,7.4
18177,Wayne County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,4.245675001888645
18177,Wayne County,Indiana,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,3.2333610334667977
18179,Wells County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18179,Wells County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,1
18179,Wells County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,1
18179,Wells County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,1
18179,Wells County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,1
18179,Wells County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,8.4
18179,Wells County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,1.8224699828473414
18181,White County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18181,White County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,0
18181,White County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,0
18181,White County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,0
18181,White County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,0
18181,White County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,8.6
18181,White County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,6.120254734926805
18183,Whitley County,Indiana,Food Access,Food Insecurity,2018,food_banks,0
18183,Whitley County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and10,0
18183,Whitley County,Indiana,Food Access,Food Insecurity,2019,food_desert_half_and10,0
18183,Whitley County,Indiana,Food Access,Food Insecurity,2019,food_desert_1and20,0
18183,Whitley County,Indiana,Food Access,Food Insecurity,2019,food_desert_vehicle,0
18183,Whitley County,Indiana,Community Characteristics,Population,2020,rwj_food_environment_index,8.6
18183,Whitley County,Indiana,Food Retail,General DTC,2017,direct_sales_per_capita,8.028202393648536
19001,Adair County,Iowa,Food Access,Food Insecurity,2018,food_banks,0
19001,Adair County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and10,0
19001,Adair County,Iowa,Food Access,Food Insecurity,2019,food_desert_half_and10,0
19001,Adair County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and20,0
19001,Adair County,Iowa,Food Access,Food Insecurity,2019,food_desert_vehicle,0
19001,Adair County,Iowa,Community Characteristics,Population,2020,rwj_food_environment_index,8.7
19001,Adair County,Iowa,Food Retail,General DTC,2017,direct_sales_per_capita,25.09214629997165
19001,Adair County,Iowa,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,11.908137227105188
19003,Adams County,Iowa,Food Access,Food Insecurity,2018,food_banks,0
19003,Adams County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and10,0
19003,Adams County,Iowa,Food Access,Food Insecurity,2019,food_desert_half_and10,0
19003,Adams County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and20,0
19003,Adams County,Iowa,Food Access,Food Insecurity,2019,food_desert_vehicle,0
19003,Adams County,Iowa,Community Characteristics,Population,2020,rwj_food_environment_index,8.7
19005,Allamakee County,Iowa,Food Access,Food Insecurity,2018,food_banks,0
19005,Allamakee County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and10,0
19005,Allamakee County,Iowa,Food Access,Food Insecurity,2019,food_desert_half_and10,0
19005,Allamakee County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and20,0
19005,Allamakee County,Iowa,Food Access,Food Insecurity,2019,food_desert_vehicle,0
19005,Allamakee County,Iowa,Community Characteristics,Population,2020,rwj_food_environment_index,8.5
19005,Allamakee County,Iowa,Food Retail,General DTC,2017,direct_sales_per_capita,7.706712762892538
19005,Allamakee County,Iowa,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,5.6900028810141166
19007,Appanoose County,Iowa,Food Access,Food Insecurity,2018,food_banks,0
19007,Appanoose County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and10,1
19007,Appanoose County,Iowa,Food Access,Food Insecurity,2019,food_desert_half_and10,2
19007,Appanoose County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and20,0
19007,Appanoose County,Iowa,Food Access,Food Insecurity,2019,food_desert_vehicle,0
19007,Appanoose County,Iowa,Community Characteristics,Population,2020,rwj_food_environment_index,7.8
19007,Appanoose County,Iowa,Food Retail,General DTC,2017,direct_sales_per_capita,3.400259067357513
19009,Audubon County,Iowa,Food Access,Food Insecurity,2018,food_banks,0
19009,Audubon County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and10,0
19009,Audubon County,Iowa,Food Access,Food Insecurity,2019,food_desert_half_and10,0
19009,Audubon County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and20,0
19009,Audubon County,Iowa,Food Access,Food Insecurity,2019,food_desert_vehicle,0
19009,Audubon County,Iowa,Community Characteristics,Population,2020,rwj_food_environment_index,8.4
19009,Audubon County,Iowa,Food Retail,General DTC,2017,direct_sales_per_capita,10.397992111868053
19011,Benton County,Iowa,Food Access,Food Insecurity,2018,food_banks,0
19011,Benton County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and10,0
19011,Benton County,Iowa,Food Access,Food Insecurity,2019,food_desert_half_and10,0
19011,Benton County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and20,0
19011,Benton County,Iowa,Food Access,Food Insecurity,2019,food_desert_vehicle,0
19011,Benton County,Iowa,Community Characteristics,Population,2020,rwj_food_environment_index,8.7
19011,Benton County,Iowa,Food Retail,General DTC,2017,direct_sales_per_capita,5.030808829264488
19011,Benton County,Iowa,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,4.523828094532408
19013,Black Hawk County,Iowa,Food Access,Food Insecurity,2018,food_banks,1
19013,Black Hawk County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and10,10
19013,Black Hawk County,Iowa,Food Access,Food Insecurity,2019,food_desert_half_and10,16
19013,Black Hawk County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and20,10
19013,Black Hawk County,Iowa,Food Access,Food Insecurity,2019,food_desert_vehicle,3
19013,Black Hawk County,Iowa,Community Characteristics,Population,2020,rwj_food_environment_index,7.1
19013,Black Hawk County,Iowa,Food Retail,General DTC,2017,direct_sales_per_capita,4.794644472589108
19013,Black Hawk County,Iowa,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.04523249502442555
19015,Boone County,Iowa,Food Access,Food Insecurity,2018,food_banks,0
19015,Boone County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and10,0
19015,Boone County,Iowa,Food Access,Food Insecurity,2019,food_desert_half_and10,0
19015,Boone County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and20,0
19015,Boone County,Iowa,Food Access,Food Insecurity,2019,food_desert_vehicle,0
19015,Boone County,Iowa,Community Characteristics,Population,2020,rwj_food_environment_index,8.5
19015,Boone County,Iowa,Food Retail,General DTC,2017,direct_sales_per_capita,11.856215073251775
19015,Boone County,Iowa,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,2.114484216885667
19017,Bremer County,Iowa,Food Access,Food Insecurity,2018,food_banks,0
19017,Bremer County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and10,0
19017,Bremer County,Iowa,Food Access,Food Insecurity,2019,food_desert_half_and10,1
19017,Bremer County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and20,0
19017,Bremer County,Iowa,Food Access,Food Insecurity,2019,food_desert_vehicle,0
19017,Bremer County,Iowa,Community Characteristics,Population,2020,rwj_food_environment_index,8.9
19017,Bremer County,Iowa,Food Retail,General DTC,2017,direct_sales_per_capita,5.298863955682228
19019,Buchanan County,Iowa,Food Access,Food Insecurity,2018,food_banks,0
19019,Buchanan County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and10,0
19019,Buchanan County,Iowa,Food Access,Food Insecurity,2019,food_desert_half_and10,0
19019,Buchanan County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and20,0
19019,Buchanan County,Iowa,Food Access,Food Insecurity,2019,food_desert_vehicle,0
19019,Buchanan County,Iowa,Community Characteristics,Population,2020,rwj_food_environment_index,8.5
19019,Buchanan County,Iowa,Food Retail,General DTC,2017,direct_sales_per_capita,17.639845297613434
19019,Buchanan County,Iowa,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,58.626544665597585
19021,Buena Vista County,Iowa,Food Access,Food Insecurity,2018,food_banks,0
19021,Buena Vista County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and10,0
19021,Buena Vista County,Iowa,Food Access,Food Insecurity,2019,food_desert_half_and10,0
19021,Buena Vista County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and20,0
19021,Buena Vista County,Iowa,Food Access,Food Insecurity,2019,food_desert_vehicle,0
19021,Buena Vista County,Iowa,Community Characteristics,Population,2020,rwj_food_environment_index,8.7
19021,Buena Vista County,Iowa,Food Retail,General DTC,2017,direct_sales_per_capita,1.74042764793635
19021,Buena Vista County,Iowa,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,1.6907011437095971
19023,Butler County,Iowa,Food Access,Food Insecurity,2018,food_banks,0
19023,Butler County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and10,0
19023,Butler County,Iowa,Food Access,Food Insecurity,2019,food_desert_half_and10,0
19023,Butler County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and20,0
19023,Butler County,Iowa,Food Access,Food Insecurity,2019,food_desert_vehicle,0
19023,Butler County,Iowa,Community Characteristics,Population,2020,rwj_food_environment_index,7.6
19023,Butler County,Iowa,Food Retail,General DTC,2017,direct_sales_per_capita,24.373545118444476
19023,Butler County,Iowa,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,3.834040805148569
19025,Calhoun County,Iowa,Food Access,Food Insecurity,2018,food_banks,0
19025,Calhoun County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and10,0
19025,Calhoun County,Iowa,Food Access,Food Insecurity,2019,food_desert_half_and10,0
19025,Calhoun County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and20,0
19025,Calhoun County,Iowa,Food Access,Food Insecurity,2019,food_desert_vehicle,0
19025,Calhoun County,Iowa,Community Characteristics,Population,2020,rwj_food_environment_index,8.4
19025,Calhoun County,Iowa,Food Retail,General DTC,2017,direct_sales_per_capita,1.4364867638005336
19027,Carroll County,Iowa,Food Access,Food Insecurity,2018,food_banks,0
19027,Carroll County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and10,0
19027,Carroll County,Iowa,Food Access,Food Insecurity,2019,food_desert_half_and10,0
19027,Carroll County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and20,0
19027,Carroll County,Iowa,Food Access,Food Insecurity,2019,food_desert_vehicle,0
19027,Carroll County,Iowa,Community Characteristics,Population,2020,rwj_food_environment_index,8.7
19027,Carroll County,Iowa,Food Retail,General DTC,2017,direct_sales_per_capita,9.005905511811024
19029,Cass County,Iowa,Food Access,Food Insecurity,2018,food_banks,0
19029,Cass County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and10,0
19029,Cass County,Iowa,Food Access,Food Insecurity,2019,food_desert_half_and10,0
19029,Cass County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and20,0
19029,Cass County,Iowa,Food Access,Food Insecurity,2019,food_desert_vehicle,0
19029,Cass County,Iowa,Community Characteristics,Population,2020,rwj_food_environment_index,7.6
19029,Cass County,Iowa,Food Retail,General DTC,2017,direct_sales_per_capita,10.802586534804108
19029,Cass County,Iowa,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.9128946367440092
19031,Cedar County,Iowa,Food Access,Food Insecurity,2018,food_banks,0
19031,Cedar County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and10,0
19031,Cedar County,Iowa,Food Access,Food Insecurity,2019,food_desert_half_and10,0
19031,Cedar County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and20,0
19031,Cedar County,Iowa,Food Access,Food Insecurity,2019,food_desert_vehicle,0
19031,Cedar County,Iowa,Community Characteristics,Population,2020,rwj_food_environment_index,8.6
19031,Cedar County,Iowa,Food Retail,General DTC,2017,direct_sales_per_capita,9.868953243811681
19031,Cedar County,Iowa,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.5392870625033706
19033,Cerro Gordo County,Iowa,Food Access,Food Insecurity,2018,food_banks,0
19033,Cerro Gordo County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and10,2
19033,Cerro Gordo County,Iowa,Food Access,Food Insecurity,2019,food_desert_half_and10,3
19033,Cerro Gordo County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and20,2
19033,Cerro Gordo County,Iowa,Food Access,Food Insecurity,2019,food_desert_vehicle,0
19033,Cerro Gordo County,Iowa,Community Characteristics,Population,2020,rwj_food_environment_index,8.2
19033,Cerro Gordo County,Iowa,Food Retail,General DTC,2017,direct_sales_per_capita,4.697019020601776
19033,Cerro Gordo County,Iowa,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,1.3253964563084222
19035,Cherokee County,Iowa,Food Access,Food Insecurity,2018,food_banks,0
19035,Cherokee County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and10,0
19035,Cherokee County,Iowa,Food Access,Food Insecurity,2019,food_desert_half_and10,0
19035,Cherokee County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and20,0
19035,Cherokee County,Iowa,Food Access,Food Insecurity,2019,food_desert_vehicle,0
19035,Cherokee County,Iowa,Community Characteristics,Population,2020,rwj_food_environment_index,8.6
19035,Cherokee County,Iowa,Food Retail,General DTC,2017,direct_sales_per_capita,12.371862849063273
19037,Chickasaw County,Iowa,Food Access,Food Insecurity,2018,food_banks,0
19037,Chickasaw County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and10,0
19037,Chickasaw County,Iowa,Food Access,Food Insecurity,2019,food_desert_half_and10,0
19037,Chickasaw County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and20,0
19037,Chickasaw County,Iowa,Food Access,Food Insecurity,2019,food_desert_vehicle,0
19037,Chickasaw County,Iowa,Community Characteristics,Population,2020,rwj_food_environment_index,8.4
19037,Chickasaw County,Iowa,Food Retail,General DTC,2017,direct_sales_per_capita,34.98542274052478
19037,Chickasaw County,Iowa,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,6.080799666805498
19039,Clarke County,Iowa,Food Access,Food Insecurity,2018,food_banks,0
19039,Clarke County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and10,0
19039,Clarke County,Iowa,Food Access,Food Insecurity,2019,food_desert_half_and10,1
19039,Clarke County,Iowa,Food Access,Food Insecurity,2019,food_desert_1and20,0
